ean,product_id,manufacturer,article_type,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
1000000442205,1437100,Avus Racing,Felge,provider 17,,,,,,
1000000442212,1437099,Avus Racing,Felge,provider 17,,,,,,
1000000442571,3779243,Avus Racing,Felge,provider 17,,,,,,
1000000442588,3779244,Avus Racing,Felge,provider 17,,,,,,
1000000442601,3779239,Avus Racing,Felge,provider 17,,,,,,
1000000442618,3779238,Avus Racing,Felge,provider 17,,,,,,
1000000442625,3779237,Avus Racing,Felge,provider 17,,,,,,
1000000442649,3779241,Avus Racing,Felge,provider 17,,,,,,
1000000442656,3779245,Avus Racing,Felge,provider 17,,,,,,
1000000442663,3779246,Avus Racing,Felge,provider 17,,,,,,
1000000443059,1437102,Avus Racing,Felge,provider 17,,,,,,
1000000443073,1437104,Avus Racing,Felge,provider 17,,,,,,
1000000445862,1437148,Avus Racing,Felge,provider 17,,,,,,
1000000445893,1437144,Avus Racing,Felge,provider 17,,,,,,
1000000446081,1437172,Avus Racing,Felge,provider 17,,,,,,
1000000447729,1437163,Avus Racing,Felge,provider 17,,,,,,
1000000447736,1437152,Avus Racing,Felge,provider 17,,,,,,
1000000447743,1437164,Avus Racing,Felge,provider 17,,,,,,
1000000447804,3779267,Avus Racing,Felge,provider 17,,,,,,
1000000448214,3779248,Avus Racing,Felge,provider 17,,,,,,
1000000448238,3779249,Avus Racing,Felge,provider 17,,,,,,
1000000448276,3779259,Avus Racing,Felge,provider 17,,,,,,
1000000448283,3779260,Avus Racing,Felge,provider 17,,,,,,
1000000448313,3779253,Avus Racing,Felge,provider 17,,,,,,
1000000448368,3779255,Avus Racing,Felge,provider 17,,,,,,
1000000448375,3779256,Avus Racing,Felge,provider 17,,,,,,
1000000448467,3779264,Avus Racing,Felge,provider 17,,,,,,
1000000448474,3779265,Avus Racing,Felge,provider 17,,,,,,
1000000448481,3779266,Avus Racing,Felge,provider 17,,,,,,
1000000448580,3779274,Avus Racing,Felge,provider 17,,,,,,
1000000448597,3779275,Avus Racing,Felge,provider 17,,,,,,
1000000448603,3779268,Avus Racing,Felge,provider 17,,,,,,
1000000448610,3779269,Avus Racing,Felge,provider 17,,,,,,
1000000448627,3779270,Avus Racing,Felge,provider 17,,,,,,
1000000448634,3779271,Avus Racing,Felge,provider 17,,,,,,
1000000449259,3779282,Avus Racing,Felge,provider 17,,,,,,
1000000449297,3779283,Avus Racing,Felge,provider 17,,,,,,
1000000449334,3779290,Avus Racing,Felge,provider 17,,,,,,
1000000449358,3779296,Avus Racing,Felge,provider 17,,,,,,
1000000449372,3779292,Avus Racing,Felge,provider 17,,,,,,
1000000449389,3779293,Avus Racing,Felge,provider 17,,,,,,
1000000449396,3779294,Avus Racing,Felge,provider 17,,,,,,
1000000449471,3779277,Avus Racing,Felge,provider 17,,,,,,
1000000449518,3779278,Avus Racing,Felge,provider 17,,,,,,
1000000449532,3779276,Avus Racing,Felge,provider 17,,,,,,
1000000449556,3779286,Avus Racing,Felge,provider 17,,,,,,
1000000449563,3779287,Avus Racing,Felge,provider 17,,,,,,
1000000449594,3779288,Avus Racing,Felge,provider 17,,,,,,
1000000450071,3779302,Avus Racing,Felge,provider 17,,,,,,
1000000450095,3779303,Avus Racing,Felge,provider 17,,,,,,
1000000450118,3779304,Avus Racing,Felge,provider 17,,,,,,
1000000450156,3779305,Avus Racing,Felge,provider 17,,,,,,
1000000450170,3779298,Avus Racing,Felge,provider 17,,,,,,
1000000450194,3779299,Avus Racing,Felge,provider 17,,,,,,
1000000450231,3779300,Avus Racing,Felge,provider 17,,,,,,
1163441306014,9426206,1000 Miglia,Felge,provider 17,,,,,,
1167441306012,9426207,1000 Miglia,Felge,provider 17,,,,,,
1233501306015,5886317,1000 Miglia,Felge,provider 17,,,,,,
1233501326013,5886318,1000 Miglia,Felge,provider 17,,,,,,
1235001306014,5891303,1000 Miglia,Felge,provider 17,,,,,,
1238501306010,5886320,1000 Miglia,Felge,provider 17,,,,,,
1238501326018,5886321,1000 Miglia,Felge,provider 17,,,,,,
1239001326010,5891307,1000 Miglia,Felge,provider 17,,,,,,
1240001306018,5891309,1000 Miglia,Felge,provider 17,,,,,,
1240001326016,5891310,1000 Miglia,Felge,provider 17,,,,,,
1243501306014,5886323,1000 Miglia,Felge,provider 17,,,,,,
1243501326012,5886324,1000 Miglia,Felge,provider 17,,,,,,
1244001306016,5891312,1000 Miglia,Felge,provider 17,,,,,,
1244001326014,5891313,1000 Miglia,Felge,provider 17,,,,,,
1244001406013,5891314,1000 Miglia,Felge,provider 17,,,,,,
1245001306013,5891315,1000 Miglia,Felge,provider 17,,,,,,
1245001326011,5891316,1000 Miglia,Felge,provider 17,,,,,,
1245001406010,5891317,1000 Miglia,Felge,provider 17,,,,,,
1248104296021,254374,Mille Miglia,Felge,provider 17,,,,,,
1248601306018,5886326,1000 Miglia,Felge,provider 17,,,,,,
1249601306015,5886329,1000 Miglia,Felge,provider 17,,,,,,
1249601326013,5886330,1000 Miglia,Felge,provider 17,,,,,,
1249971306011,5886332,1000 Miglia,Felge,provider 17,,,,,,
1249971326019,5886333,1000 Miglia,Felge,provider 17,,,,,,
1250601306011,5886335,1000 Miglia,Felge,provider 17,,,,,,
1250601326019,5886336,1000 Miglia,Felge,provider 17,,,,,,
1251761306019,5886338,1000 Miglia,Felge,provider 17,,,,,,
1251761326017,5886339,1000 Miglia,Felge,provider 17,,,,,,
1254601306019,5886341,1000 Miglia,Felge,provider 17,,,,,,
1255971306012,5886344,1000 Miglia,Felge,provider 17,,,,,,
1255971326010,5886345,1000 Miglia,Felge,provider 17,,,,,,
1256601306013,5886347,1000 Miglia,Felge,provider 17,,,,,,
1256601326011,5886348,1000 Miglia,Felge,provider 17,,,,,,
1257601306010,5886350,1000 Miglia,Felge,provider 17,,,,,,
1257601326018,5886351,1000 Miglia,Felge,provider 17,,,,,,
1258011306010,5886353,1000 Miglia,Felge,provider 17,,,,,,
1258011326018,5886354,1000 Miglia,Felge,provider 17,,,,,,
1259761306015,5886356,1000 Miglia,Felge,provider 17,,,,,,
1259761326013,5886357,1000 Miglia,Felge,provider 17,,,,,,
1271601306016,5886359,1000 Miglia,Felge,provider 17,,,,,,
1271601326014,5886360,1000 Miglia,Felge,provider 17,,,,,,
1272971306019,5886362,1000 Miglia,Felge,provider 17,,,,,,
1272971326017,5886363,1000 Miglia,Felge,provider 17,,,,,,
1273601306010,5886365,1000 Miglia,Felge,provider 17,,,,,,
1273601326018,5886366,1000 Miglia,Felge,provider 17,,,,,,
1274601306017,5886368,1000 Miglia,Felge,provider 17,,,,,,
1274601326015,5886369,1000 Miglia,Felge,provider 17,,,,,,
1275011306017,5886371,1000 Miglia,Felge,provider 17,,,,,,
1275011326015,5886372,1000 Miglia,Felge,provider 17,,,,,,
1276761306012,5886374,1000 Miglia,Felge,provider 17,,,,,,
1276761326010,5886375,1000 Miglia,Felge,provider 17,,,,,,
1279971306018,5886377,1000 Miglia,Felge,provider 17,,,,,,
1279971326016,5886378,1000 Miglia,Felge,provider 17,,,,,,
1280601306018,5886380,1000 Miglia,Felge,provider 17,,,,,,
1280601326016,5886381,1000 Miglia,Felge,provider 17,,,,,,
1281601306015,5886383,1000 Miglia,Felge,provider 17,,,,,,
1281601326013,5886384,1000 Miglia,Felge,provider 17,,,,,,
1282601306012,5886386,1000 Miglia,Felge,provider 17,,,,,,
1282601326010,5886387,1000 Miglia,Felge,provider 17,,,,,,
1283971306015,5886389,1000 Miglia,Felge,provider 17,,,,,,
1283971326013,5886390,1000 Miglia,Felge,provider 17,,,,,,
1284971306012,5886392,1000 Miglia,Felge,provider 17,,,,,,
1284971326010,5886393,1000 Miglia,Felge,provider 17,,,,,,
1285971306019,5886395,1000 Miglia,Felge,provider 17,,,,,,
1285971326017,5886396,1000 Miglia,Felge,provider 17,,,,,,
1286501306011,5886398,1000 Miglia,Felge,provider 17,,,,,,
1286501326019,5886399,1000 Miglia,Felge,provider 17,,,,,,
1288761306015,9426209,1000 Miglia,Felge,provider 17,,,,,,
1290011306010,9426210,1000 Miglia,Felge,provider 17,,,,,,
1290901306014,9426211,1000 Miglia,Felge,provider 17,,,,,,
1397011307808,9460491,itWheels,Felge,provider 17,,,,,,
1397011327806,9460509,itWheels,Felge,provider 17,,,,,,
1397011327806,525815,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1398761307803,525806,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1398761307803,9460487,itWheels,Felge,provider 17,,,,,,
1398761327801,525807,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1398761327801,9460505,itWheels,Felge,provider 17,,,,,,
1399011307802,525826,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1399011307802,9460497,itWheels,Felge,provider 17,,,,,,
1399011327800,9460515,itWheels,Felge,provider 17,,,,,,
1400761307803,525816,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1400761307803,9460492,itWheels,Felge,provider 17,,,,,,
1401011307802,525836,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1401011307802,9460502,itWheels,Felge,provider 17,,,,,,
1402761307807,525828,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1402761307807,9460498,itWheels,Felge,provider 17,,,,,,
1402761327805,9460516,itWheels,Felge,provider 17,,,,,,
1402761327805,525829,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1403011307806,9460503,itWheels,Felge,provider 17,,,,,,
1403011307806,525838,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1403011327804,525839,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1403011327804,9460521,itWheels,Felge,provider 17,,,,,,
1417601327808,525831,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1417601327808,9460517,itWheels,Felge,provider 17,,,,,,
1418601307807,525834,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1418601307807,9460501,itWheels,Felge,provider 17,,,,,,
1418601327805,525835,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1418601327805,9460519,itWheels,Felge,provider 17,,,,,,
1419101327807,525833,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1419101327807,9460518,itWheels,Felge,provider 17,,,,,,
1421101307802,525822,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1421101307802,9460495,itWheels,Felge,provider 17,,,,,,
1421101327800,9460513,itWheels,Felge,provider 17,,,,,,
1422601307804,9460494,itWheels,Felge,provider 17,,,,,,
1422601327802,9460512,itWheels,Felge,provider 17,,,,,,
1423601307801,525824,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1423601307801,9460496,itWheels,Felge,provider 17,,,,,,
1423601327809,9460514,itWheels,Felge,provider 17,,,,,,
1424101307803,525810,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1424101307803,9460489,itWheels,Felge,provider 17,,,,,,
1424101327801,525811,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1424101327801,9460507,itWheels,Felge,provider 17,,,,,,
1425091307804,525804,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1425091307804,9460486,itWheels,Felge,provider 17,,,,,,
1425091327802,9460504,itWheels,Felge,provider 17,,,,,,
1426601307802,525812,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1426601307802,9460490,itWheels,Felge,provider 17,,,,,,
1426601327800,9460508,itWheels,Felge,provider 17,,,,,,
1426601327800,525813,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1447601306015,9401814,1000 Miglia,Felge,provider 17,,,,,,
1449601306019,9401816,1000 Miglia,Felge,provider 17,,,,,,
1450761306016,9401818,1000 Miglia,Felge,provider 17,,,,,,
1451011306015,9401820,1000 Miglia,Felge,provider 17,,,,,,
1454601306013,9401824,1000 Miglia,Felge,provider 17,,,,,,
1454601326011,9401825,1000 Miglia,Felge,provider 17,,,,,,
1455601306010,9401826,1000 Miglia,Felge,provider 17,,,,,,
1455601326018,9401827,1000 Miglia,Felge,provider 17,,,,,,
1459601306018,9401830,1000 Miglia,Felge,provider 17,,,,,,
1462601326016,10588679,1000 Miglia,Felge,provider 17,,,,,,
1462761306019,9401834,1000 Miglia,Felge,provider 17,,,,,,
1463011306018,9401836,1000 Miglia,Felge,provider 17,,,,,,
1463011326016,9401837,1000 Miglia,Felge,provider 17,,,,,,
1463601306015,10588681,1000 Miglia,Felge,provider 17,,,,,,
1465601306019,9401838,1000 Miglia,Felge,provider 17,,,,,,
1466601306016,9401840,1000 Miglia,Felge,provider 17,,,,,,
1467761306014,9401842,1000 Miglia,Felge,provider 17,,,,,,
1467761326012,9401843,1000 Miglia,Felge,provider 17,,,,,,
1468011306013,9401844,1000 Miglia,Felge,provider 17,,,,,,
1468601656016,10588695,1000 Miglia,Felge,provider 17,,,,,,
1477461306016,9426212,1000 Miglia,Felge,provider 17,,,,,,
1478971306015,9426213,1000 Miglia,Felge,provider 17,,,,,,
1483601327803,525847,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1483601327803,9460545,itWheels,Felge,provider 17,,,,,,
1484601307802,525848,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1484601307802,9460526,itWheels,Felge,provider 17,,,,,,
1484601327800,9460546,itWheels,Felge,provider 17,,,,,,
1484601327800,525849,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1486011307809,525850,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1486011307809,9460527,itWheels,Felge,provider 17,,,,,,
1486011327807,525851,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1486011327807,9460547,itWheels,Felge,provider 17,,,,,,
1487011307806,525852,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1487011307806,9460528,itWheels,Felge,provider 17,,,,,,
1487011327804,525853,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1487011327804,9460548,itWheels,Felge,provider 17,,,,,,
1488761307801,9460523,itWheels,Felge,provider 17,,,,,,
1488761327809,525843,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1488761327809,9460543,itWheels,Felge,provider 17,,,,,,
1490601327801,525861,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1490601327801,9460552,itWheels,Felge,provider 17,,,,,,
1491011307803,9460533,itWheels,Felge,provider 17,,,,,,
1491011307803,525862,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1491011327801,525863,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1491011327801,9460553,itWheels,Felge,provider 17,,,,,,
1492011307800,525864,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1492011307800,9460534,itWheels,Felge,provider 17,,,,,,
1492011327808,525865,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1492011327808,9460554,itWheels,Felge,provider 17,,,,,,
1493761307805,525854,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1493761307805,9460529,itWheels,Felge,provider 17,,,,,,
1493761327803,525855,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1493761327803,9460549,itWheels,Felge,provider 17,,,,,,
1494241307803,9460537,itWheels,Felge,provider 17,,,,,,
1494241327801,9460557,itWheels,Felge,provider 17,,,,,,
1494241327801,527048,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1495601307808,527049,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1495601307808,9460538,itWheels,Felge,provider 17,,,,,,
1495601327806,527050,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1495601327806,9460558,itWheels,Felge,provider 17,,,,,,
1496601327803,527052,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1496601327803,9460559,itWheels,Felge,provider 17,,,,,,
1497601307802,527053,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1497601307802,9460540,itWheels,Felge,provider 17,,,,,,
1497601327800,527054,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1497601327800,9460560,itWheels,Felge,provider 17,,,,,,
1498761307800,527043,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1498761307800,9460535,itWheels,Felge,provider 17,,,,,,
1499011327807,9460561,itWheels,Felge,provider 17,,,,,,
1499011327807,527056,ITWHEELS,ALU_FELGE,provider 01,,,,schwarz,,
1500091307808,9460522,itWheels,Felge,provider 17,,,,,,
1500091327806,9460542,itWheels,Felge,provider 17,,,,,,
1507971306012,9401846,1000 Miglia,Felge,provider 17,,,,,,
1518101306017,9426214,1000 Miglia,Felge,provider 17,,,,,,
1546601506019,9401858,1000 Miglia,Felge,provider 17,,,,,,
1547601506016,9401859,1000 Miglia,Felge,provider 17,,,,,,
1548601506013,9401860,1000 Miglia,Felge,provider 17,,,,,,
1549601506010,9401861,1000 Miglia,Felge,provider 17,,,,,,
1550601506016,9401862,1000 Miglia,Felge,provider 17,,,,,,
1551601506013,9401863,1000 Miglia,Felge,provider 17,,,,,,
1552601506010,9401864,1000 Miglia,Felge,provider 17,,,,,,
1553601506017,9401865,1000 Miglia,Felge,provider 17,,,,,,
1633601186010,10588378,1000 Miglia,Felge,provider 17,,,,,,
1727971306014,9426215,1000 Miglia,Felge,provider 17,,,,,,
1748701306012,9426216,1000 Miglia,Felge,provider 17,,,,,,
1749251306019,9426217,1000 Miglia,Felge,provider 17,,,,,,
1750301306019,9426218,1000 Miglia,Felge,provider 17,,,,,,
2000000518848,289800,Oxigin,Felge,provider 17,,,,,,
2018000062049,9401666,Diewe,Felge,provider 17,,,,,,
2018000062056,9401665,Diewe,Felge,provider 17,,,,,,
2018000062063,9401669,Diewe,Felge,provider 17,,,,,,
2018000062070,9401668,Diewe,Felge,provider 17,,,,,,
2018000062087,9401664,Diewe,Felge,provider 17,,,,,,
2018000066122,10572852,Diewe,Felge,provider 17,,,,,,
2018000066139,10572853,Diewe,Felge,provider 17,,,,,,
2018000066160,10588253,Diewe,Felge,provider 17,,,,,,
2018000066177,10588254,Diewe,Felge,provider 17,,,,,,
2018000066184,10588255,Diewe,Felge,provider 17,,,,,,
2018000066191,10588256,Diewe,Felge,provider 17,,,,,,
2018000066207,10588257,Diewe,Felge,provider 17,,,,,,
2018000066276,10588272,Diewe,Felge,provider 17,,,,,,
2018000066283,10588260,Diewe,Felge,provider 17,,,,,,
2018000066290,10588268,Diewe,Felge,provider 17,,,,,,
2018000066306,10588276,Diewe,Felge,provider 17,,,,,,
2018000066320,10588264,Diewe,Felge,provider 17,,,,,,
2018000066351,10588273,Diewe,Felge,provider 17,,,,,,
2018000066368,10588261,Diewe,Felge,provider 17,,,,,,
2018000066375,10588269,Diewe,Felge,provider 17,,,,,,
2018000066382,10588277,Diewe,Felge,provider 17,,,,,,
2018000066399,10588281,Diewe,Felge,provider 17,,,,,,
2018000066405,10588265,Diewe,Felge,provider 17,,,,,,
2018000066443,10588262,Diewe,Felge,provider 17,,,,,,
2018000066467,10588278,Diewe,Felge,provider 17,,,,,,
2018000066474,10588282,Diewe,Felge,provider 17,,,,,,
2018000066481,10588266,Diewe,Felge,provider 17,,,,,,
2018000066559,10588279,Diewe,Felge,provider 17,,,,,,
2134116554268,895769,R-Style Wheels,Felge,provider 17,,,,,,
2134116554343,895771,R-Style Wheels,Felge,provider 17,,,,,,
2134118800219,895855,R-Style Wheels,Felge,provider 17,,,,,,
2134118800813,895829,R-Style Wheels,Felge,provider 17,,,,,,
2134118800820,895831,R-Style Wheels,Felge,provider 17,,,,,,
2134118800837,895834,R-Style Wheels,Felge,provider 17,,,,,,
2134118807508,895844,R-Style Wheels,Felge,provider 17,,,,,,
2134118807515,895869,R-Style Wheels,Felge,provider 17,,,,,,
2134118850290,895862,R-Style Wheels,Felge,provider 17,,,,,,
2134118850887,895836,R-Style Wheels,Felge,provider 17,,,,,,
2134171800027,895360,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850152,895366,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850176,895367,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850213,895370,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850237,895371,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850251,895372,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850275,895373,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850282,895374,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850305,895375,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850619,895387,Cheetah Wheels,Felge,provider 17,,,,,,
2134171850657,895389,Cheetah Wheels,Felge,provider 17,,,,,,
2134180730322,895833,R-Style Wheels,Felge,provider 17,,,,,,
2134180750320,895835,R-Style Wheels,Felge,provider 17,,,,,,
2134185850322,895837,R-Style Wheels,Felge,provider 17,,,,,,
2134188801826,895394,Cheetah Wheels,Felge,provider 17,,,,,,
2134188801833,895395,Cheetah Wheels,Felge,provider 17,,,,,,
2134188801840,895396,Cheetah Wheels,Felge,provider 17,,,,,,
2134188801925,895399,Cheetah Wheels,Felge,provider 17,,,,,,
2134188801932,895400,Cheetah Wheels,Felge,provider 17,,,,,,
2134188802038,895405,Cheetah Wheels,Felge,provider 17,,,,,,
2134188802052,895406,Cheetah Wheels,Felge,provider 17,,,,,,
2169470638163,895786,R-Style Wheels,Felge,provider 17,,,,,,
2169470638804,895737,R-Style Wheels,Felge,provider 17,,,,,,
2169480738334,895798,R-Style Wheels,Felge,provider 17,,,,,,
2169480835453,895806,R-Style Wheels,Felge,provider 17,,,,,,
2169480845155,895763,R-Style Wheels,Felge,provider 17,,,,,,
2169480845513,895812,R-Style Wheels,Felge,provider 17,,,,,,
2169480920630,895820,R-Style Wheels,Felge,provider 17,,,,,,
2169480935641,895821,R-Style Wheels,Felge,provider 17,,,,,,
4017222900021,470592,SPORTIVA,ALU_FELGE,provider 01,,,,schwarz,,
4017222900021,167490,Diewe,Felge,provider 17,,,,,,
4017222900076,117622,Diewe,Felge,provider 17,,,,,,
4017222900076,470497,SPORTIVA,ALU_FELGE,provider 01,,,,silber,,
4017222900090,117624,Diewe,Felge,provider 17,,,,,,
4017222900090,470498,SPORTIVA,ALU_FELGE,provider 01,,,,silber,,
4017222900106,117625,Diewe,Felge,provider 17,,,,,,
4017222900502,167523,Diewe,Felge,provider 17,,,,,,
4017222900540,175281,Diewe,Felge,provider 17,,,,,,
4017222901288,117726,Diewe,Felge,provider 17,,,,,,
